-156.8435974121,851.7680053711,215.884765625,-122.3526611328,437.9946899414,80.8328781128,-144.8528594971,-1.8018137217,-1.7057631016,134.0794525147,4.0292482376,-8.6069126129,136.9323730469,425.1060180664,144.4487915039,150.7451019287,683.5887451172,496.0635375977,-5.2695631981,-2.0066154003,-3.0582840443,15.0214595795,-237.5355682373,-42.6876449585,20.5211219788,-486.6958618164,-94.0568847656,22.2108573914,-663.5339355469,-73.2155151367,-585.224609375,-279.8492736816,-229.2504272461,-377.1514282227,-331.1212768555,-107.5767669678,-123.3402862549,-444.5559387207,-77.2090148926,159.4916687012,-433.1127319336,-70.1454162598,416.4359741211,-333.4049072266,-22.7355766296,659.9400634766,-312.9793395996,-54.6153717041
-156.4591064453,844.33984375,217.0302734375,-137.9331359863,434.8165893555,66.7486724854,-138.8645172119,-9.2744569778,7.4011697769,138.9410400391,4.3919000626,-13.6758995056,146.5237731934,422.4848327637,147.1985931397,156.5216369629,692.4196166992,490.2324829102,-0.4838844538,0.7883618474,-7.9255237579,9.1082382202,-236.9342041016,-37.1158370972,21.4249420166,-486.0828857422,-87.3464355469,27.7775726318,-662.6948242188,-65.510597229,-564.2614746094,-263.7978515625,-260.9235229492,-365.766784668,-315.0010375977,-124.1542816162,-122.9138946533,-444.3099975586,-74.0404510498,161.4364013672,-433.4503479004,-67.7930145264,415.2080688477,-319.1606445313,-40.4522094727,654.6432495117,-299.0580749512,-95.1734161377
-171.4105682373,855.5259399414,194.7345275879,-150.0066986084,439.5484619141,63.8083839417,-137.1785736084,-4.7342596054,7.3446464539,141.1258087158,-4.0469713211,-7.2696332932,140.9356536865,420.2993164063,136.501159668,147.5414581299,696.9086303711,474.2594299316,1.7182677984,2.5279378891,-4.50004673,17.8203449249,-234.6058807373,-35.5541114807,17.892988205,-484.6550292969,-82.7274017334,23.953245163,-661.3732299805,-61.6826896667,-545.2487792969,-252.1861877441,-268.4703979492,-359.1157836914,-295.1537475586,-112.7911224365,-125.3696594238,-440.9741821289,-64.7405776978,157.880645752,-431.7958984375,-63.6199226379,412.7952575684,-318.7738952637,-42.3059005737,644.4934692383,-295.7937011719,-123.025062561
-191.7589111328,862.0618896484,182.0782928467,-165.4670104981,440.1713562012,72.7434005737,-137.2249603272,-2.3996229172,8.9217424393,140.9273986816,-2.1171379089,-5.609849453,141.4644775391,421.7617492676,139.532409668,145.8225402832,712.0695800781,465.6296691895,1.4965213537,4.5184164047,-5.0015220642,19.5361347198,-233.4100952148,-27.8202209473,23.9909152985,-485.4312744141,-62.6822929382,24.3271503448,-662.3522338867,-42.4886894226,-474.1579589844,-226.1950378418,-305.0098876953,-338.5448303223,-278.526550293,-106.0168457031,-120.3278427124,-443.7911376953,-48.7568435669,165.4902801514,-433.5545349121,-56.1660499573,406.3909301758,-294.5095214844,-85.2021713257,599.4578857422,-272.1920471191,-236.7106018066
-221.365020752,864.1018676758,155.040222168,-179.5395202637,437.3228759766,72.8981323242,-138.5283508301,-4.0675373077,7.8407726288,139.6180877686,-5.2285747528,-6.5958385468,158.083984375,423.6860961914,121.5878601074,128.1204223633,723.4720458984,437.6061706543,0.2443851382,2.4920403957,-5.7412109375,18.3208332062,-235.4799499512,-28.0719833374,23.7928771973,-488.2333374023,-56.9799423218,21.0853595734,-664.9259033203,-35.0409545898,-373.6029052734,-187.3742828369,-326.1263427734,-309.3108825684,-244.0473022461,-95.0799255371,-117.1722259522,-438.6079406738,-36.4401931763,159.7104644775,-423.4957580566,-66.5287322998,360.4127197266,-240.6361236572,-133.5411987305,442.2587280273,-231.2575073242,-365.7932434082
-235.6524353027,856.9017944336,148.2295227051,-192.2823181152,433.4418945313,51.0814437866,-137.5895233154,-7.2314023972,-8.5474414825,139.2264709473,-7.2176494598,18.3470668793,154.9820556641,426.7697448731,128.558380127,106.9466171265,736.7093505859,432.3133544922,1.661745429,1.2395905256,-3.7840988636,8.8554544449,-236.8975372315,-30.1479454041,14.239487648,-490.3750915527,-51.8282928467,25.328622818,-667.1262207031,-33.2545471191,-276.1703491211,-150.8803863525,-348.4224243164,-278.6798095703,-203.4221801758,-107.6719055176,-122.713684082,-427.3553466797,-46.531036377,145.9157562256,-416.8146362305,-49.3908462524,314.8739013672,-201.0389404297,-105.1018829346,324.7124938965,-222.1982574463,-350.4245910645
-232.6892242432,861.6363525391,160.0631256104,-198.6566009522,437.4732666016,62.2648162842,-134.7579345703,-1.5654631853,-0.199832201,144.0469818115,-7.833761692,0.7650589943,153.6117553711,428.1691589356,103.4774246216,106.562576294,746.8078613281,398.2532043457,4.7743840218,0.4700295031,-3.6568636894,7.1660571098,-237.9635620117,-28.147813797,20.3305225372,-490.8619384766,-53.0274467468,29.0205154419,-667.4835205078,-32.0936737061,-180.4439086914,-141.3629302979,-311.3464660645,-234.2748718262,-180.8760070801,-74.1362075806,-118.9894256592,-433.8155822754,-43.467628479,150.6844787598,-414.9691772461,-54.9916000366,272.9080810547,-169.3940734863,-109.4339981079,228.9580383301,-199.1435546875,-350.081237793
-218.5230255127,845.3432617188,206.5475769043,-207.4106445313,430.8002624512,69.9178848267,-139.2423706055,-6.8384256363,2.3509874344,138.6981201172,-1.9895370007,8.2308187485,131.6229858398,435.9160461426,102.7216339111,93.47681427,784.4635009766,362.9072265625,-0.0674034283,-1.3599690199,-6.905374527,3.5788707733,-240.5491333008,-22.1154289246,22.3377666473,-492.2433166504,-54.4888191223,31.6561470032,-668.5268554688,-31.1174316406,-126.9599609375,-148.1736755371,-275.260345459,-195.6931304932,-174.5868835449,-40.0884246826,-119.6940612793,-443.7213745117,-39.3791122437,151.4240570068,-414.2391967773,-51.6936645508,222.7198181152,-148.9437561035,-104.0861129761,146.0338439941,-167.9088439941,-337.5113220215
-193.4663848877,827.151184082,245.6314697266,-188.7117767334,427.440246582,70.0024337769,-140.1915588379,-12.5200557709,0.5719873905,137.3964691162,-8.5919733047,4.046585083,119.3217010498,431.130859375,88.0524673462,89.9917755127,798.6508178711,321.9452514648,-1.5082966089,2.7322804928,-3.8651659489,3.7302365303,-235.6852874756,-28.066444397,21.9827919006,-487.5167236328,-59.652305603,32.3496589661,-663.3648681641,-33.5970306396,-119.8664703369,-130.7726135254,-270.6727600098,-192.8831787109,-165.3191833496,-37.8577461243,-117.6669464111,-434.6742248535,-38.1733894348,147.3365783691,-403.6077880859,-60.8505134583,195.8729400635,-129.1251220703,-83.5048828125,99.7071380615,-149.0010223389,-309.5244140625
-194.0838928223,818.0328979492,262.439453125,-186.7732391357,428.1005249023,66.1327362061,-143.1447296143,-13.5409107208,4.5761566162,134.0933532715,-8.2619152069,-4.2734365463,114.2467651367,426.6471862793,101.5568847656,92.0272369385,804.962097168,318.400390625,-5.0026745796,3.290251255,-6.3259496689,1.1796011925,-235.5726165772,-25.3629989624,22.0293064117,-487.206237793,-56.9175300598,36.9376487732,-661.6301269531,-24.3140335083,-108.6394424439,-119.4690246582,-269.4072570801,-187.0059204102,-163.7670288086,-40.0077972412,-118.3504104614,-434.8678588867,-39.3120613098,147.5339508057,-403.5276794434,-55.4295578003,196.2930603027,-129.0199890137,-77.2883987427,88.04296875,-141.6539611816,-298.3088684082
-168.5837402344,814.1694335938,289.1232604981,-167.7844390869,431.6765136719,78.5631408691,-140.7607727051,-8.4786186218,-0.6394709349,137.7148132324,-7.9306182861,-2.4460535049,124.9496002197,427.5262451172,102.2162475586,114.7456512451,800.6888427734,328.6727294922,-1.5485550165,1.6128283739,-2.506323576,2.7915787697,-236.2965393066,-31.4265117645,20.5901756287,-488.7290039063,-58.0903892517,38.6990966797,-663.4255371094,-28.7286720276,-97.1071090698,-119.3674545288,-274.8186035156,-183.8825378418,-158.9264221191,-47.5899810791,-118.2210845947,-430.7676696777,-46.7925453186,143.8139038086,-401.7326965332,-56.2789955139,197.5836334229,-127.2909545898,-55.7736778259,84.9182739258,-118.0596313477,-274.7463684082
-137.1708374023,804.3962402344,322.9814758301,-142.4875640869,425.2290039063,106.5538101196,-140.4828338623,-10.1440582275,0.7894252539,137.9359436035,5.0088195801,-9.0672473907,120.7471618652,437.9174194336,105.1016235352,101.623123169,814.1164550781,325.8856811523,-1.3693014383,1.2412139177,-0.9913381338,7.3846068382,-235.6138916016,-36.7560424805,16.9111442566,-489.1396484375,-56.3478546143,33.196182251,-663.6463623047,-24.8655853271,-120.1478042603,-107.6676025391,-256.8727111816,-198.4521636963,-161.8478393555,-29.5828666687,-121.01512146,-430.3857727051,-39.6131439209,141.5703735352,-404.2951354981,-52.1996002197,205.4537353516,-132.0904541016,-57.9641036987,103.1617965698,-120.7402420044,-281.8731689453
-108.3530197144,796.1784667969,352.0828552246,-121.195274353,422.8277282715,126.0711212158,-140.9038543701,-9.4059257507,9.7719993591,136.4136199951,5.1605834961,-15.0216388702,132.1075744629,445.4500427246,67.8427429199,120.0110321045,804.100769043,316.5601806641,-1.7860599756,0.5563661456,4.0837192535,2.7369790077,-235.7576751709,-35.8076171875,8.3944120407,-489.3405761719,-56.1448478699,20.8776054382,-663.1491699219,-19.4887733459,-145.0023193359,-101.316078186,-252.0166625977,-206.1641235352,-156.9873046875,-19.8794403076,-126.4431762695,-424.5034179688,-36.8915214539,137.3060302734,-411.0435180664,-58.8069343567,204.2739562988,-139.6374206543,-66.791015625,129.9018859863,-119.8275527954,-300.8937988281
-95.2188720703,777.5863037109,393.3242492676,-116.4258956909,415.8569030762,149.7280426025,-140.4766693115,-9.3660593033,10.6351509094,135.8366699219,5.7790360451,-19.1174850464,135.9306030273,450.8879089356,32.0478553772,130.5571746826,816.28125,270.9952697754,-1.3335853815,0.9189636111,6.3003931046,-2.171851635,-235.3912353516,-33.8603477478,-7.3696951866,-488.8833618164,-55.4147834778,3.1001410484,-662.8226928711,-18.7483177185,-170.5615234375,-96.2311553955,-242.2227630615,-218.1045837402,-152.6220092773,-7.0898952484,-140.1424713135,-419.3943786621,-38.1404914856,123.4549789429,-413.8258666992,-52.7684898376,203.1845397949,-145.7799682617,-50.6948127747,144.3069915772,-133.0674438477,-289.6499938965
-86.0606384277,765.6442871094,425.285736084,-114.3372955322,414.6943054199,167.0773925781,-142.7727966309,-5.2644424438,13.565495491,134.470993042,1.0228774548,-16.5873165131,128.5357208252,448.8768005371,-5.1199178696,132.4911804199,826.6008300781,213.8457489014,-3.659060955,0.4108773768,3.5391600132,-6.7104501724,-235.9053039551,-36.4789428711,-20.7420082092,-488.8964538574,-59.8988990784,-14.6791496277,-663.3455810547,-24.6897354126,-184.1007232666,-102.0113372803,-263.1100158691,-229.6459655762,-148.7092285156,-25.4702110291,-152.5013580322,-416.7074279785,-46.3364257813,109.5321655273,-413.2145690918,-52.3744277954,202.0748901367,-149.3920593262,-45.7961158752,162.2174530029,-144.4034423828,-288.9302978516
-81.0922775269,751.2965698242,469.3024291992,-106.7170562744,411.0496826172,196.8828430176,-141.9298706055,1.7715671062,18.0217170715,133.7589416504,-4.0996007919,-23.3240661621,131.6286010742,443.1124572754,-50.4660873413,153.1034545898,839.2321777344,131.9209594727,-3.0473694801,-0.7043183446,4.2054738998,-10.1262369156,-236.7287597656,-37.0066070557,-33.1860923767,-489.1024169922,-59.9343261719,-36.9086532593,-664.2935791016,-28.2620868683,-185.0933227539,-91.2142562866,-241.7587585449,-234.4308929443,-143.3323059082,-6.0104866028,-160.4543304443,-411.1134033203,-38.1114120483,99.3435058594,-417.052154541,-60.5576019287,203.1799316406,-157.5005187988,-68.3463516235,182.0513153076,-161.3233795166,-313.8391418457
-94.8190460205,738.4395751953,492.9490661621,-110.0033416748,407.1702880859,208.929473877,-142.7965545654,-0.8131741285,26.682472229,129.9980010986,-3.178706646,-30.3909702301,124.7943725586,442.4840087891,-76.1902084351,152.0549621582,855.7760009766,61.9529342651,-4.9164729118,1.9085017443,5.0713181496,-12.4214029312,-233.4167022705,-39.8933296204,-39.9861068726,-484.6418457031,-69.4906234741,-48.6500473022,-658.8115844727,-33.4523429871,-196.6243438721,-85.5848617554,-242.1430511475,-228.0203094482,-138.4003295898,-3.4956970215,-167.7978820801,-408.3032531738,-45.1534156799,93.2796707153,-413.9792175293,-71.1491012573,206.6375732422,-158.6450805664,-83.962638855,198.7456970215,-164.8654174805,-330.1876831055
-92.5360107422,728.6041259766,526.1914672852,-115.0045318604,410.4421691895,228.0217590332,-140.4964294434,4.6641254425,39.7820243835,125.1135025024,-11.1266422272,-43.2339019775,116.0913848877,435.668548584,-75.3668823242,140.7400360107,854.8395385742,44.3207168579,-6.2398123741,3.837366581,1.5741010904,-14.300901413,-230.3888702393,-48.7167778015,-46.5691833496,-481.0155639648,-78.6319503784,-59.4300613403,-654.5876464844,-40.9988594055,-196.1944580078,-86.7942581177,-225.2432098389,-234.625793457,-137.7873535156,12.7703857422,-170.9196777344,-404.9806213379,-39.7556610107,91.0229492188,-420.2431640625,-90.0707397461,207.6502075195,-169.9808044434,-134.5292358398,209.2716979981,-178.5404510498,-380.8052062988
-99.9134063721,691.4821166992,564.2578125,-124.3995895386,404.5331420898,236.0845489502,-136.918762207,2.3727211952,38.9803352356,131.6017608643,-8.2095136642,-36.4309577942,127.6478042603,438.2138977051,-74.2511367798,140.6678314209,855.8132324219,52.5490112305,-2.4290547371,0.1869298667,1.6559041739,-14.9060459137,-233.9373779297,-48.2059822083,-45.0594596863,-483.967956543,-84.6117858887,-56.5184326172,-658.4540405273,-50.9632301331,-189.1599121094,-95.5773010254,-248.8006439209,-220.0127716065,-134.0879211426,-7.3616790771,-169.2843170166,-405.8285522461,-49.7099075317,91.7872619629,-420.7805175781,-90.6157608032,220.2316894531,-172.7579956055,-104.6355895996,241.0217895508,-162.352722168,-349.9664916992
-116.7865142822,668.1905517578,583.1901245117,-142.5948944092,396.5646057129,242.3232116699,-134.3278045654,-2.512093544,38.83045578,132.7136993408,0.613276422,-42.1507720947,110.6923217773,444.7719726563,-96.7214660645,115.5655593872,856.8884277344,47.4080657959,0.2181304842,0.7028996348,1.7841736078,-15.419672966,-231.4234161377,-55.9126853943,-41.6087875366,-480.5090942383,-100.861038208,-58.6094436646,-655.6655273438,-73.6558990479,-178.5566711426,-83.1281890869,-261.981262207,-209.3764038086,-128.3940124512,-21.7128982544,-163.5807037354,-401.5707092285,-60.273979187,94.8188858032,-416.6119689941,-108.6307754517,221.6490478516,-167.4597015381,-115.4845657349,229.6043243408,-137.9723205566,-360.0146179199
-124.7952957153,640.5458984375,596.3881835938,-149.553237915,395.0421447754,236.177154541,-136.1347503662,-4.342795372,33.5655593872,133.8960723877,-0.1303772926,-36.4305992126,107.8960723877,443.4766235352,-93.672744751,99.900642395,851.4146728516,61.7610168457,-0.1570249647,1.0341509581,2.4767282009,-9.4237527847,-229.9247741699,-60.9912643433,-31.8692321777,-479.3209838867,-106.2418746948,-49.0442504883,-654.8071899414,-81.3714599609,-169.3180999756,-66.4610137939,-286.7054138184,-195.0913085938,-124.3465576172,-48.5610427856,-154.0069122315,-400.4163208008,-66.0901107788,105.0210266113,-416.0274963379,-109.5155487061,225.5382232666,-163.792678833,-101.5840072632,231.5050201416,-113.1225891113,-342.674621582
-136.8953704834,628.5358886719,612.7483520508,-150.8012542725,389.9293518066,247.3573303223,-136.6169891357,-0.5338980556,28.0924758911,135.4018249512,-0.2444457263,-33.2083396912,103.4663085938,442.3326721191,-95.2199707031,95.2674942017,848.8287353516,63.936340332,0.8980697393,0.2405363768,4.1262626648,-10.8244867325,-231.5992431641,-55.6147575378,-24.0655403137,-480.09375,-108.7658309937,-31.5046272278,-657.2385864258,-92.2342681885,-165.5289306641,-66.6496582031,-289.8594360352,-198.6781768799,-128.5215454102,-53.6376304626,-148.4512786865,-403.0121459961,-72.1278076172,113.9393768311,-419.2073364258,-110.5575332642,218.4376525879,-161.2579650879,-83.1360473633,204.6902313232,-103.9368362427,-322.412109375
-137.6332702637,628.1389160156,608.3689575195,-155.3593444824,385.1957702637,246.0135650635,-133.9259643555,-8.2540826797,32.7585754395,135.5144958496,1.3699442148,-37.7849960327,106.6415481567,444.3015136719,-98.7586135864,90.4919891357,853.3141479492,53.1783676147,2.3804564476,1.1753627062,4.1752338409,-8.6223335266,-229.5766448975,-59.7663421631,-14.3895931244,-476.3201293945,-121.6879730225,-17.9951553345,-653.7200317383,-106.6812133789,-157.0662841797,-50.0507049561,-273.1608581543,-183.0827484131,-130.9257202148,-41.8383140564,-141.9882202148,-403.9012451172,-86.6191940308,122.0664138794,-412.1676330566,-126.1533508301,219.3978881836,-151.3511047363,-99.4878692627,180.0313568115,-70.2777862549,-328.8459777832
-148.8946685791,657.7994384766,576.3686523438,-160.1632232666,402.0290527344,222.685836792,-133.9421539307,-1.5669914484,29.9100189209,136.400390625,-0.7611409426,-38.0419197083,114.3487014771,443.1665344238,-94.4495849609,76.0776748657,857.7699584961,36.9899139404,3.021589756,1.097255826,3.0921134949,-2.9308562279,-229.9625244141,-60.4061813354,-5.3069219589,-474.6342163086,-130.2633209229,-7.0094242096,-652.279296875,-118.0875701904,-157.6038513184,-22.5511550903,-270.4506835938,-177.6977233887,-131.6986694336,-50.4261207581,-132.8491973877,-404.8947753906,-89.9507293701,129.2317047119,-406.5606994629,-134.8546142578,221.2286682129,-143.0108947754,-117.890296936,156.5580444336,-14.1565704346,-317.7452697754
-162.0436706543,650.3527832031,583.5599365234,-166.9409484863,397.4794921875,227.6551818848,-132.7995605469,-4.8599357605,33.4974708557,136.0982055664,8.1399097443,-39.5417633057,115.4267807007,452.9516601563,-89.0898590088,78.8854598999,868.7505493164,39.0233612061,3.1706032753,0.2169877738,2.3252511024,-1.1111783981,-230.7540130615,-61.6290817261,-0.8791903257,-476.6820678711,-126.9683609009,1.0674955845,-654.5333251953,-118.3625869751,-158.4218902588,-0.5866851807,-232.0818634033,-170.0071411133,-134.250579834,-25.3755912781,-125.2430114746,-404.5979919434,-81.2162628174,130.4847412109,-403.8575134277,-140.9622039795,222.6520690918,-140.0871276856,-129.1267547607,133.2354736328,8.6404418945,-304.0911254883
-150.5615386963,645.2424316406,593.5428466797,-165.0798339844,395.8078613281,235.4805145264,-128.8903961182,-7.3970794678,43.5013923645,133.157043457,9.7837190628,-50.6296691895,109.6233139038,455.7767028809,-86.3545074463,77.507232666,872.0485839844,41.4081954956,3.7913565636,2.7528355122,1.3362165689,-1.2041506767,-229.5208129883,-57.655960083,1.7403008938,-474.4827575684,-126.4663391113,4.5826873779,-652.5169677734,-124.3015136719,-158.2464752197,15.7139434814,-185.1932678223,-171.8895111084,-143.9310302734,2.036781311,-124.3276519775,-407.8776245117,-77.2083587646,131.7416229248,-400.0867614746,-144.3721008301,227.4902038574,-137.3818969727,-139.0729980469,124.4069976807,22.7168426514,-295.5018920898
-149.4944915772,650.8090209961,590.91015625,-163.2646484375,391.6971130371,239.7571563721,-128.6185150147,-8.795507431,41.9057121277,134.3063201904,11.1125135422,-49.1915168762,105.3439102173,457.8011169434,-68.4355163574,79.8825531006,879.9661865234,40.0330886841,4.4287772179,2.7442085743,1.2778736353,2.4115903378,-230.1881256104,-55.2424545288,6.3232698441,-475.145324707,-124.0215835571,15.7977600098,-652.9294433594,-120.5639877319,-169.2239227295,25.2684936523,-173.688949585,-167.8376617432,-147.5697631836,1.9605712891,-121.1394424439,-413.0584106445,-72.5026702881,136.9540405273,-402.0391845703,-142.6446838379,238.9919281006,-141.7379150391,-149.0673675537,123.3456878662,21.6069793701,-292.8454284668
-157.3656921387,657.0219726563,586.7629394531,-168.2403411865,394.2811889648,238.2144165039,-131.7992553711,-7.5768427849,43.4785881042,133.7194671631,9.3339109421,-41.1021728516,95.4041900635,455.7052917481,-46.0382804871,78.2386550903,875.3047485352,73.4550933838,0.781837821,1.1111074686,0.6751219034,3.8188986778,-232.9576568604,-50.887260437,13.3336601257,-478.3035888672,-117.7060546875,19.9314346313,-656.2274780273,-114.793762207,-193.6601715088,23.7631835938,-181.8587188721,-179.5793609619,-148.1344299316,-5.845413208,-114.3587493897,-411.7089538574,-72.8114471436,143.5216064453,-404.3866882324,-136.2295227051,242.2533874512,-142.7934875488,-141.7753143311,128.0421295166,10.0211639404,-297.7599487305
